NAME,KEY,H0160001,H0160002,H0160003,H0160004,H0160005,H0160006,H0160007,H0160008,H0160009,H0160010,H0160011,H0160012,H0160013,H0160014,H0160015,H0160016,H0160017,H0040001,P0030001,STATE,COUNTY,TRACT,BLKGRP,BLOCK
Block 3003,36109309729999900220033003,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,36,109,002200,3,3003
Block 3004,36109309729999900220033004,5,5,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,5,10,36,109,002200,3,3004
Block 3005,36109309729999900220033005,16,16,5,5,3,1,1,1,0,0,0,0,0,0,0,0,0,16,39,36,109,002200,3,3005
Block 3006,36109309729999900220033006,13,13,4,5,2,1,1,0,0,0,0,0,0,0,0,0,0,13,29,36,109,002200,3,3006
Block 3007,36109309729999900220033007,32,32,6,15,4,6,1,0,0,0,0,0,0,0,0,0,0,32,77,36,109,002200,3,3007
Block 3008,36109309729999900220033008,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,36,109,002200,3,3008
Block 3013,36109309729999900220033013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,002200,3,3013
Block 3014,36109309729999900220033014,3,2,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,3,5,36,109,002200,3,3014
Block 3015,36109309729999900220033015,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,36,109,002200,3,3015
Block 3032,36109309729999900220033032,31,27,6,8,6,5,1,1,0,4,1,0,2,0,1,0,0,31,83,36,109,002200,3,3032
Block 3036,36109309729999900220033036,5,5,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,5,16,36,109,002200,3,3036
Block 3037,36109309729999900220033037,4,3,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,4,7,36,109,002200,3,3037
Block 3038,36109309729999900220033038,3,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,7,36,109,002200,3,3038
Block 3040,36109309729999900220033040,42,36,7,12,4,9,1,2,1,6,3,0,1,0,1,1,0,42,120,36,109,002200,3,3040
Block 3041,36109309729999900220033041,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,36,109,002200,3,3041
Block 3042,36109309729999900220033042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,002200,3,3042
Block 3043,36109309729999900220033043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,002200,3,3043
Block 3044,36109309729999900220033044,3,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,3,12,36,109,002200,3,3044
Block 3045,36109309729999900220033045,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,7,36,109,002200,3,3045
Block 3046,36109309729999900220033046,5,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,36,109,002200,3,3046
Block 3047,36109309729999900220033047,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,36,109,002200,3,3047
Block 3048,36109309729999900220033048,3,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,10,36,109,002200,3,3048
Block 3054,36109309729999900220033054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,002200,3,3054
Block 3055,36109309729999900220033055,10,9,4,2,2,0,1,0,0,1,0,0,0,1,0,0,0,10,23,36,109,002200,3,3055
Block 3058,36109309729999900220033058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,002200,3,3058
Block 3059,36109309729999900220033059,4,3,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0,4,11,36,109,002200,3,3059
Block 1000,36109309729999900230011000,43,41,8,13,10,6,3,1,0,2,0,2,0,0,0,0,0,43,113,36,109,002300,1,1000
Block 1001,36109309729999900230011001,32,26,2,14,1,3,4,1,1,6,1,3,0,2,0,0,0,32,95,36,109,002300,1,1001
Block 1002,36109309729999900230011002,4,4,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,4,12,36,109,002300,1,1002
Block 1013,36109309729999900230011013,11,7,2,2,3,0,0,0,0,4,2,0,2,0,0,0,0,11,23,36,109,002300,1,1013
Block 1014,36109309729999900230011014,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,36,109,002300,1,1014
Block 1022,36109309729999900230011022,8,6,1,2,1,0,1,1,0,2,1,1,0,0,0,0,0,8,22,36,109,002300,1,1022
Block 1023,36109309729999900230011023,31,25,2,12,3,5,2,1,0,6,2,2,1,1,0,0,0,31,84,36,109,002300,1,1023
Block 1024,36109309729999900230011024,21,20,3,6,2,7,1,1,0,1,1,0,0,0,0,0,0,21,61,36,109,002300,1,1024
Block 1025,36109309729999900230011025,40,35,4,20,4,3,2,2,0,5,1,0,2,2,0,0,0,40,105,36,109,002300,1,1025
Block 1026,36109309729999900230011026,3,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,8,36,109,002300,1,1026
Block 1027,36109309729999900230011027,8,6,1,4,0,1,0,0,0,2,0,1,1,0,0,0,0,8,18,36,109,002300,1,1027
Block 1028,36109309729999900230011028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,002300,1,1028
Block 1032,36109309729999900230011032,40,39,7,14,6,7,1,2,2,1,0,0,0,1,0,0,0,40,116,36,109,002300,1,1032
Block 1033,36109309729999900230011033,4,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,10,36,109,002300,1,1033
Block 1034,36109309729999900230011034,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,36,109,002300,1,1034
Block 1040,36109309729999900230011040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,002300,1,1040
Block 1041,36109309729999900230011041,25,21,3,7,5,3,1,2,0,4,1,1,1,0,1,0,0,25,72,36,109,002300,1,1041
Block 1042,36109309729999900230011042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,002300,1,1042
Block 1043,36109309729999900230011043,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,36,109,002300,1,1043
Block 1044,36109309729999900230011044,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,36,109,002300,1,1044
Block 1045,36109309729999900230011045,26,24,4,11,3,5,1,0,0,2,1,1,0,0,0,0,0,26,63,36,109,002300,1,1045
Block 1046,36109309729999900230011046,30,29,6,14,5,2,1,1,0,1,0,0,0,0,0,0,1,30,75,36,109,002300,1,1046
Block 1047,36109309729999900230011047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,002300,1,1047
Block 1048,36109309729999900230011048,3,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,9,36,109,002300,1,1048
Block 1049,36109309729999900230011049,8,8,1,4,0,3,0,0,0,0,0,0,0,0,0,0,0,8,21,36,109,002300,1,1049
Block 1052,36109309729999900230011052,7,6,0,4,1,0,1,0,0,1,0,0,1,0,0,0,0,7,19,36,109,002300,1,1052
Block 1053,36109309729999900230011053,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,36,109,002300,1,1053
Block 1055,36109309729999900230011055,5,4,0,1,1,2,0,0,0,1,0,1,0,0,0,0,0,5,15,36,109,002300,1,1055
Block 1056,36109309729999900230011056,5,3,0,2,1,0,0,0,0,2,1,1,0,0,0,0,0,5,10,36,109,002300,1,1056
Block 1057,36109309729999900230011057,10,9,4,4,0,0,1,0,0,1,0,0,1,0,0,0,0,10,20,36,109,002300,1,1057
Block 1064,36109309729999900230011064,12,5,2,1,0,1,1,0,0,7,0,5,1,0,1,0,0,12,31,36,109,002300,1,1064
Block 1000,36109380773807700010011000,40,3,3,0,0,0,0,0,0,37,25,9,3,0,0,0,0,40,55,36,109,000100,1,1000
Block 1001,36109380773807700010011001,15,2,0,1,1,0,0,0,0,13,8,5,0,0,0,0,0,15,23,36,109,000100,1,1001
Block 1002,36109380773807700010011002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000100,1,1002
Block 1003,36109380773807700010011003,44,5,0,4,1,0,0,0,0,39,26,12,1,0,0,0,0,44,64,36,109,000100,1,1003
Block 1004,36109380773807700010011004,24,1,0,0,1,0,0,0,0,23,15,8,0,0,0,0,0,24,67,36,109,000100,1,1004
Block 1005,36109380773807700010011005,35,0,0,0,0,0,0,0,0,35,18,12,5,0,0,0,0,35,57,36,109,000100,1,1005
Block 1006,36109380773807700010011006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000100,1,1006
Block 1007,36109380773807700010011007,27,2,0,1,1,0,0,0,0,25,16,7,2,0,0,0,0,27,41,36,109,000100,1,1007
Block 1008,36109380773807700010011008,22,0,0,0,0,0,0,0,0,22,19,3,0,0,0,0,0,22,108,36,109,000100,1,1008
Block 1009,36109380773807700010011009,16,0,0,0,0,0,0,0,0,16,15,1,0,0,0,0,0,16,17,36,109,000100,1,1009
Block 1010,36109380773807700010011010,25,0,0,0,0,0,0,0,0,25,14,7,2,0,2,0,0,25,44,36,109,000100,1,1010
Block 1011,36109380773807700010011011,15,1,0,1,0,0,0,0,0,14,8,5,0,0,0,1,0,15,26,36,109,000100,1,1011
Block 1012,36109380773807700010011012,26,1,0,0,1,0,0,0,0,25,12,7,5,0,0,1,0,26,50,36,109,000100,1,1012
Block 1013,36109380773807700010011013,11,0,0,0,0,0,0,0,0,11,9,1,1,0,0,0,0,11,14,36,109,000100,1,1013
Block 1014,36109380773807700010011014,24,10,7,3,0,0,0,0,0,14,6,3,3,1,1,0,0,24,43,36,109,000100,1,1014
Block 1015,36109380773807700010011015,14,1,0,1,0,0,0,0,0,13,7,2,2,2,0,0,0,14,27,36,109,000100,1,1015
Block 1016,36109380773807700010011016,9,0,0,0,0,0,0,0,0,9,5,2,1,1,0,0,0,9,16,36,109,000100,1,1016
Block 1017,36109380773807700010011017,14,0,0,0,0,0,0,0,0,14,8,5,1,0,0,0,0,14,21,36,109,000100,1,1017
Block 1018,36109380773807700010011018,157,0,0,0,0,0,0,0,0,157,127,24,6,0,0,0,0,157,193,36,109,000100,1,1018
Block 1019,36109380773807700010011019,40,0,0,0,0,0,0,0,0,40,26,10,4,0,0,0,0,40,58,36,109,000100,1,1019
Block 1020,36109380773807700010011020,42,1,1,0,0,0,0,0,0,41,35,3,2,0,1,0,0,42,53,36,109,000100,1,1020
Block 1021,36109380773807700010011021,22,1,0,1,0,0,0,0,0,21,14,7,0,0,0,0,0,22,30,36,109,000100,1,1021
Block 1022,36109380773807700010011022,31,8,2,2,3,0,1,0,0,23,8,7,5,1,1,0,1,31,73,36,109,000100,1,1022
Block 1023,36109380773807700010011023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000100,1,1023
Block 1024,36109380773807700010011024,57,1,0,1,0,0,0,0,0,56,31,17,4,1,3,0,0,57,98,36,109,000100,1,1024
Block 1025,36109380773807700010011025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000100,1,1025
Block 1026,36109380773807700010011026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000100,1,1026
Block 1027,36109380773807700010011027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000100,1,1027
Block 1028,36109380773807700010011028,65,0,0,0,0,0,0,0,0,65,34,24,5,2,0,0,0,65,105,36,109,000100,1,1028
Block 1029,36109380773807700010011029,116,3,1,0,1,1,0,0,0,113,97,14,2,0,0,0,0,116,139,36,109,000100,1,1029
Block 1030,36109380773807700010011030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000100,1,1030
Block 1031,36109380773807700010011031,15,3,0,2,1,0,0,0,0,12,1,2,3,2,1,1,2,15,54,36,109,000100,1,1031
Block 1032,36109380773807700010011032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000100,1,1032
Block 1033,36109380773807700010011033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000100,1,1033
Block 1034,36109380773807700010011034,121,0,0,0,0,0,0,0,0,121,101,13,4,1,1,1,0,121,154,36,109,000100,1,1034
Block 1000,36109380773807700020011000,38,0,0,0,0,0,0,0,0,38,17,8,6,4,1,0,2,38,98,36,109,000200,1,1000
Block 1001,36109380773807700020011001,171,0,0,0,0,0,0,0,0,171,82,22,29,20,9,3,6,171,414,36,109,000200,1,1001
Block 1002,36109380773807700020011002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000200,1,1002
Block 1003,36109380773807700020011003,82,0,0,0,0,0,0,0,0,82,15,31,18,4,7,3,4,82,736,36,109,000200,1,1003
Block 1004,36109380773807700020011004,18,1,1,0,0,0,0,0,0,17,3,4,0,2,2,2,4,18,70,36,109,000200,1,1004
Block 1005,36109380773807700020011005,24,0,0,0,0,0,0,0,0,24,1,7,5,5,4,1,1,24,87,36,109,000200,1,1005
Block 1006,36109380773807700020011006,86,0,0,0,0,0,0,0,0,86,30,12,14,19,2,5,4,86,245,36,109,000200,1,1006
Block 1007,36109380773807700020011007,141,2,0,2,0,0,0,0,0,139,52,25,27,13,9,11,2,141,367,36,109,000200,1,1007
Block 1008,36109380773807700020011008,516,1,1,0,0,0,0,0,0,515,296,88,58,33,15,21,4,516,1016,36,109,000200,1,1008
Block 1009,36109380773807700020011009,55,0,0,0,0,0,0,0,0,55,33,5,8,1,2,2,4,55,127,36,109,000200,1,1009
Block 2000,36109380773807700020022000,120,11,4,6,0,1,0,0,0,109,28,13,38,8,4,5,13,120,376,36,109,000200,2,2000
Block 2001,36109380773807700020022001,52,2,0,1,0,1,0,0,0,50,9,11,4,9,6,3,8,52,195,36,109,000200,2,2001
Block 2002,36109380773807700020022002,45,1,0,0,0,1,0,0,0,44,11,5,7,4,7,2,8,45,183,36,109,000200,2,2002
Block 2003,36109380773807700020022003,58,0,0,0,0,0,0,0,0,58,12,10,11,8,4,2,11,58,231,36,109,000200,2,2003
Block 2004,36109380773807700020022004,37,5,1,2,2,0,0,0,0,32,11,3,2,4,2,2,8,37,146,36,109,000200,2,2004
Block 2005,36109380773807700020022005,50,11,9,1,0,1,0,0,0,39,14,15,6,1,1,1,1,50,99,36,109,000200,2,2005
Block 2006,36109380773807700020022006,55,1,0,1,0,0,0,0,0,54,33,7,3,4,3,0,4,55,237,36,109,000200,2,2006
Block 2007,36109380773807700020022007,45,0,0,0,0,0,0,0,0,45,14,14,8,6,2,0,1,45,107,36,109,000200,2,2007
Block 2008,36109380773807700020022008,41,2,0,1,0,1,0,0,0,39,16,10,2,3,2,2,4,41,114,36,109,000200,2,2008
Block 2009,36109380773807700020022009,20,8,1,5,0,2,0,0,0,12,1,2,4,2,0,1,2,20,72,36,109,000200,2,2009
Block 3000,36109380773807700020033000,116,7,1,4,2,0,0,0,0,109,55,24,11,11,7,0,1,116,240,36,109,000200,3,3000
Block 3001,36109380773807700020033001,3,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,3,5,36,109,000200,3,3001
Block 3002,36109380773807700020033002,32,0,0,0,0,0,0,0,0,32,14,5,9,2,2,0,0,32,69,36,109,000200,3,3002
Block 3003,36109380773807700020033003,4,0,0,0,0,0,0,0,0,4,0,2,0,0,2,0,0,4,14,36,109,000200,3,3003
Block 3004,36109380773807700020033004,37,8,0,4,0,3,0,0,1,29,12,11,5,1,0,0,0,37,80,36,109,000200,3,3004
Block 3005,36109380773807700020033005,95,6,1,2,0,2,1,0,0,89,56,16,8,5,2,0,2,95,178,36,109,000200,3,3005
Block 3006,36109380773807700020033006,31,0,0,0,0,0,0,0,0,31,15,11,3,0,1,0,1,31,65,36,109,000200,3,3006
Block 1045,36109380773807700030011045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000300,1,1045
Block 1046,36109380773807700030011046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000300,1,1046
Block 1051,36109380773807700030011051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000300,1,1051
Block 1052,36109380773807700030011052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,36,109,000300,1,1052
Block 1053,36109380773807700030011053,44,0,0,0,0,0,0,0,0,44,6,9,16,12,1,0,0,44,222,36,109,000300,1,1053
Block 1054,36109380773807700030011054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,36,109,000300,1,1054
Block 1055,36109380773807700030011055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000300,1,1055
Block 1056,36109380773807700030011056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000300,1,1056
Block 1057,36109380773807700030011057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000300,1,1057
Block 1058,36109380773807700030011058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000300,1,1058
Block 1059,36109380773807700030011059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000300,1,1059
Block 1060,36109380773807700030011060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000300,1,1060
Block 1061,36109380773807700030011061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000300,1,1061
Block 1062,36109380773807700030011062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,36,109,000300,1,1062
Block 1063,36109380773807700030011063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,36,109,000300,1,1063
Block 1064,36109380773807700030011064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,36,109,000300,1,1064
Block 1065,36109380773807700030011065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,36,109,000300,1,1065
Block 1066,36109380773807700030011066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,36,109,000300,1,1066
Block 1067,36109380773807700030011067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,36,109,000300,1,1067
Block 1068,36109380773807700030011068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000300,1,1068
Block 1069,36109380773807700030011069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000300,1,1069
Block 1070,36109380773807700030011070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000300,1,1070
Block 1071,36109380773807700030011071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000300,1,1071
Block 1072,36109380773807700030011072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000300,1,1072
Block 1073,36109380773807700030011073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000300,1,1073
Block 1074,36109380773807700030011074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000300,1,1074
Block 1077,36109380773807700030011077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000300,1,1077
Block 1023,36109380773807700040011023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,36,109,000400,1,1023
Block 1024,36109380773807700040011024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000400,1,1024
Block 1025,36109380773807700040011025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000400,1,1025
Block 1026,36109380773807700040011026,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,103,36,109,000400,1,1026
Block 1029,36109380773807700040011029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1162,36,109,000400,1,1029
Block 1037,36109380773807700040011037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000400,1,1037
Block 1038,36109380773807700040011038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000400,1,1038
